country,year,iso_code,population,gdp_x,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,rank,area,landAreaKm,cca2,cca3,netChange,growthRate,worldPercentage,density,densityMi,place,pop1980,pop2000,pop2010,pop2022,pop2023,pop2030,pop2050,region_id,gdp_y,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,other_information_information_system_for_solid_waste_management,other_information_national_agency_to_enforce_solid_waste_laws_and_regulations,other_information_national_law_governing_solid_waste_management_in_the_country,other_information_ppp_rules_and_regulations,other_information_summary_of_key_solid_waste_information_made_available_to_the_public,population_population_number_of_people,special_waste_agricultural_waste_tons_year,special_waste_construction_and_demolition_waste_tons_year,special_waste_e_waste_tons_year,special_waste_hazardous_waste_tons_year,special_waste_industrial_waste_tons_year,special_waste_medical_waste_tons_year,total_msw_total_msw_generated_tons_year,waste_collection_coverage_rural_percent_of_geographic_area,waste_collection_coverage_rural_percent_of_households,waste_collection_coverage_rural_percent_of_population,waste_collection_coverage_rural_percent_of_waste,waste_collection_coverage_total_percent_of_geographic_area,waste_collection_coverage_total_percent_of_households,waste_collection_coverage_total_percent_of_population,waste_collection_coverage_total_percent_of_waste,waste_collection_coverage_urban_percent_of_geographic_area,waste_collection_coverage_urban_percent_of_households,waste_collection_coverage_urban_percent_of_population,waste_collection_coverage_urban_percent_of_waste,waste_treatment_anaerobic_digestion_percent,waste_treatment_compost_percent,waste_treatment_controlled_landfill_percent,waste_treatment_incineration_percent,waste_treatment_landfill_unspecified_percent,waste_treatment_open_dump_percent,waste_treatment_other_percent,waste_treatment_recycling_percent,waste_treatment_sanitary_landfill_landfill_gas_system_percent,waste_treatment_unaccounted_for_percent,waste_treatment_waterways_marine_percent,where_where_is_this_data_measured
United Kingdom,2008,GBR,61742152.0,2251038392320.0,129.506,5.214,149.651,9.24,154.999,9.57,2.487,0.361,515.279,-7.189,-32.558,6807.882,420.333,2014.507,124.38,5.69,6.724,2023.019,124.906,32.32,16.424,395.86,384.84,15.037,-1.739,-45.299,41451.902,1.137,-1.147,-27.189,5028.979,310.5,37953.32,2343.32,80.683,91.56,2.657,25.32,978.325,2854.128,176.22,15845.338,-3.606,-27.223,11786.204,727.706,45.79,38.226,198.3,1.258,0.09,14.447,83.249,5.14,233.99,1.336,0.564,-3.589,-18.11,216.01,1204.04,74.34,3498.579,19.317,8.44,11.02,2.784,-16.727,-29.49,141.529,850.149,52.49,2292.26,13.639,5.53,-2.068,-19.951,944.661,160.344,9.9,15300.101,-6.25,-55.664,13522.433,834.904,2.572,36.91,30.802,9.57,0.0,3.483,1.037,154.999,0.0,498.889,2.487,0.0,1.204,6233.019,2559.33,31.325,11.38,74.481,353.891,21.85,1206.319,5.678,2.91,21.429,0.008,0.048,0.324,0.02,0.774,0.005,0.002,34.575,5.031,19.944,115.318,7.12,323.016,1.85,0.779,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2009,GBR,62243384.0,2151646494720.0,23.953,2.213,184.003,11.453,172.227,10.72,2.873,0.471,471.856,-17.519,-73.638,5569.99,346.695,1655.437,103.04,-2.358,-2.945,1959.418,121.961,27.619,14.267,375.94,373.08,15.353,-5.053,-129.313,39040.559,1.129,-7.882,-184.708,4478.066,278.73,34680.172,2158.611,74.711,88.831,-6.755,-66.088,912.237,2674.983,166.5,14655.967,-15.892,-115.648,9833.294,612.057,44.628,37.54,176.04,1.687,0.153,14.6,84.025,5.23,234.563,1.402,0.601,26.503,55.396,271.405,1515.824,94.35,4360.39,25.289,11.169,2.86,0.761,31.65,43.644,185.173,1110.158,69.1,2974.986,18.521,7.62,-4.762,-44.982,899.679,147.646,9.19,14454.215,-5.001,-41.755,12742.704,793.149,2.463,37.024,34.204,10.72,0.0,11.044,3.402,172.227,0.0,549.525,2.873,0.0,1.408,5993.89,2430.017,17.827,11.751,86.232,405.666,25.25,1385.404,6.768,3.549,17.648,0.008,0.056,0.321,0.02,0.897,0.005,0.002,30.769,5.975,25.919,149.092,9.28,416.415,2.487,1.067,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2010,GBR,62760048.0,2190775025664.0,16.267,1.863,212.173,13.316,195.347,12.26,3.236,0.537,483.518,2.34,8.114,5653.417,354.809,1714.307,107.59,3.501,4.27,2011.329,126.231,28.395,14.298,381.57,378.91,15.269,2.12,51.516,39540.008,1.133,3.073,66.326,4630.175,290.59,35451.496,2224.938,76.691,89.66,7.968,72.691,984.928,2798.755,175.65,15693.558,-5.4,-33.048,9225.762,579.009,46.357,39.69,183.21,-31.304,-4.632,9.968,57.202,3.59,158.829,0.947,0.402,-3.931,-14.81,256.595,1407.265,88.32,4088.515,23.309,10.34,2.66,0.697,-10.07,-19.668,165.505,990.12,62.14,2637.106,16.4,6.669,-1.609,-14.479,885.2,117.113,7.35,14104.521,-7.679,-60.906,11667.352,732.244,1.94,35.672,39.146,12.26,0.0,14.447,4.942,195.347,0.0,623.739,3.236,0.0,1.577,6037.44,2481.533,7.629,4.858,91.09,417.144,26.18,1451.408,6.909,3.671,101.383,0.056,0.112,0.637,0.04,1.781,0.011,0.005,10.825,2.63,28.549,163.958,10.29,454.885,2.716,1.15,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2011,GBR,63286360.0,2221719158784.0,-7.424,-0.989,194.788,12.327,210.314,13.31,3.646,0.526,463.184,0.816,2.895,5652.15,357.704,1713.481,108.44,0.935,1.18,2013.252,127.411,29.705,15.273,371.28,365.06,15.587,-5.621,-139.49,37007.074,1.054,-8.123,-180.737,4122.215,260.88,32300.807,2044.2,71.462,87.283,-16.828,-165.743,819.185,2314.875,146.5,12944.101,-20.411,-118.184,7281.589,460.825,40.13,34.977,169.09,58.484,5.733,15.702,89.909,5.69,248.104,1.559,0.67,14.645,41.247,297.842,1646.168,104.18,4706.266,28.538,12.717,6.22,1.675,11.009,17.1,182.605,1089.966,68.98,2885.371,18.896,7.797,-2.021,-17.889,867.311,93.859,5.94,13704.554,-17.454,-127.804,9550.861,604.439,1.627,37.032,42.5,13.31,0.0,8.569,3.354,210.314,0.0,671.556,3.646,0.0,1.815,5768.384,2342.043,20.365,24.147,115.238,556.202,35.2,1820.895,9.642,4.92,504.968,0.56,0.672,3.792,0.24,10.621,0.066,0.029,55.197,15.488,44.036,252.187,15.96,695.826,4.372,1.88,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2012,GBR,63808728.0,2250912301056.0,-15.918,-1.962,162.441,10.365,230.846,14.73,4.082,0.436,485.494,26.153,93.55,7071.983,451.254,2237.782,142.79,-8.231,-10.487,1832.423,116.925,39.566,18.963,372.75,360.89,15.166,1.604,37.57,37292.91,1.057,0.982,20.066,3906.206,249.25,32350.846,2064.266,69.065,86.748,-6.128,-50.198,768.987,1569.848,100.17,12051.445,-14.952,-68.901,6142.167,391.924,27.756,32.316,175.21,-6.723,-1.144,14.557,83.217,5.31,228.137,1.471,0.612,4.719,17.504,315.347,1749.604,111.64,4942.063,30.935,13.252,11.86,3.182,2.065,2.642,185.246,1103.297,70.4,2903.15,19.507,7.785,-2.685,-23.286,844.025,98.576,6.29,13227.42,-14.261,-86.197,8121.81,518.242,1.743,35.469,47.047,14.73,0.0,10.697,4.546,230.846,0.0,737.308,4.082,0.0,1.977,5655.81,2379.613,8.569,14.863,130.1,646.307,41.24,2038.913,11.427,5.467,455.588,3.04,3.712,21.157,1.35,58.173,0.374,0.156,24.332,10.383,54.42,311.086,19.85,852.854,5.5,2.287,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2013,GBR,64302296.0,2293924888576.0,14.304,1.483,184.251,11.848,281.483,18.1,5.093,0.5,459.002,-3.619,-16.33,6763.749,434.925,2025.744,130.26,-24.658,-28.832,1369.981,88.093,36.654,18.339,369.81,355.38,14.985,-0.337,-8.017,36881.977,1.034,-2.066,-42.657,3601.116,231.56,31439.141,2021.609,65.158,85.243,-0.745,-5.73,763.258,1490.46,95.84,11869.833,-5.644,-22.12,5751.02,369.804,26.968,32.183,163.12,-11.444,-1.744,12.814,73.092,4.7,199.271,1.323,0.54,11.187,34.64,349.987,1925.592,123.82,5442.836,34.842,14.757,14.43,3.902,0.287,-0.588,184.658,1098.095,70.61,2871.719,19.869,7.786,-2.44,-20.598,823.427,84.911,5.46,12805.558,-8.784,-45.525,7351.487,472.717,1.536,34.72,57.795,18.1,0.0,22.845,10.748,281.483,0.0,898.794,5.093,0.0,2.437,5526.708,2371.596,26.056,35.228,165.329,827.498,53.21,2571.117,14.973,6.971,48.494,1.767,5.479,31.259,2.01,85.204,0.566,0.231,43.079,22.975,77.394,441.664,28.4,1203.598,7.991,3.263,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2014,GBR,64773504.0,2363952726016.0,14.243,1.688,208.963,13.535,349.217,22.62,6.748,0.604,424.689,-19.252,-83.73,5421.879,351.194,1547.546,100.24,-8.581,-7.559,1243.309,80.533,29.904,15.678,355.73,335.21,14.964,-5.544,-131.484,34583.77,0.948,-7.246,-146.48,3194.825,206.94,28949.014,1875.129,61.734,83.707,-8.215,-62.702,700.555,1557.581,100.89,10815.457,1.22,4.511,5778.832,374.315,30.098,31.273,142.36,25.233,3.137,15.951,90.932,5.89,246.254,1.757,0.712,4.524,14.996,364.983,1980.285,128.27,5634.756,38.266,16.293,20.52,5.768,-9.714,-18.936,165.722,984.199,63.75,2558.479,19.018,7.398,-0.006,-0.047,823.38,89.697,5.81,12711.677,-1.768,-8.356,7169.007,464.362,1.733,36.756,72.212,22.62,0.0,24.945,14.417,349.217,0.0,1114.833,6.748,0.0,3.224,5175.11,2240.112,19.975,33.932,199.261,996.086,64.52,3076.277,19.248,8.895,101.668,5.504,10.983,62.526,4.05,169.558,1.208,0.49,12.544,9.187,86.581,493.412,31.96,1336.669,9.534,3.865,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2015,GBR,65224368.0,2415783051264.0,-20.071,-2.717,165.868,10.819,436.493,28.47,8.49,0.475,370.281,-21.034,-73.871,4251.833,277.323,1163.369,75.88,-26.135,-21.047,912.024,59.486,22.628,12.186,356.45,335.34,14.736,1.589,35.587,34890.32,0.942,-1.66,-31.135,2796.961,182.43,28271.555,1843.994,54.402,81.03,2.841,19.9,720.455,1531.329,99.88,11045.789,8.628,32.297,6234.048,406.612,29.785,31.659,124.17,6.954,1.008,16.958,96.59,6.3,260.001,1.879,0.745,16.023,66.722,431.705,2344.369,152.91,6618.769,45.598,18.97,21.11,5.922,10.348,16.061,181.783,1078.431,70.34,2787.039,20.976,7.988,2.774,22.837,846.217,102.262,6.67,12973.933,13.424,62.335,8075.146,526.696,1.989,37.185,93.401,28.47,0.0,29.343,21.189,436.493,0.0,1431.99,8.49,0.0,4.104,5141.33,2275.699,20.658,50.661,249.922,1265.938,82.57,3831.729,24.623,10.982,85.81,9.303,20.286,115.448,7.53,311.016,2.245,0.891,26.019,21.878,108.459,617.407,40.27,1662.856,12.009,4.766,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2016,GBR,65655204.0,2460057337856.0,1.332,0.144,166.974,10.963,457.846,30.06,8.939,0.487,325.562,-49.095,-136.151,2150.207,141.172,467.137,30.67,-46.691,-27.774,483.005,31.712,9.12,6.269,354.03,336.28,14.934,-1.052,-23.943,34296.684,0.915,-1.364,-25.149,2765.356,181.56,27702.994,1818.846,53.991,80.775,11.976,86.282,806.736,2183.528,143.36,12287.471,2.649,10.77,6357.179,417.382,42.631,35.827,109.48,-14.716,-2.581,14.377,81.791,5.37,218.981,1.597,0.638,0.708,1.205,432.91,2356.553,154.72,6593.691,46.009,19.225,17.75,5.014,1.963,2.472,184.255,1092.526,71.73,2806.408,21.33,8.183,2.921,24.72,870.937,114.69,7.53,13265.315,4.763,25.084,8404.215,551.78,2.239,38.678,95.975,30.06,0.0,2.757,2.575,457.846,0.0,1461.808,8.939,0.0,4.262,5121.909,2251.756,-0.23,-1.267,248.655,1264.028,82.99,3787.284,24.679,11.043,38.167,7.577,27.862,158.403,10.4,424.375,3.093,1.237,-7.735,-8.982,99.477,565.987,37.16,1515.145,11.05,4.418,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2017,GBR,66064808.0,2506603626496.0,-1.242,-0.136,163.878,10.827,482.405,31.87,9.511,0.481,297.016,-19.087,-26.946,1729.008,114.227,341.029,22.53,-27.916,-8.853,346.01,22.859,6.723,5.071,349.86,335.1,14.875,0.043,0.976,34098.812,0.899,-2.015,-36.643,2511.322,165.91,26976.588,1782.203,49.511,79.113,-2.633,-21.245,785.491,2069.937,136.75,11889.705,0.351,1.465,6339.933,418.846,40.809,34.868,99.53,9.519,1.276,15.653,89.004,5.88,236.937,1.755,0.695,8.66,37.618,470.528,2560.97,169.19,7122.224,50.489,20.887,14.76,4.219,-1.938,-4.633,179.622,1064.712,70.34,2718.88,20.991,7.974,1.326,11.548,882.485,100.356,6.63,13357.874,-1.716,-9.47,8208.769,542.311,1.979,39.174,101.826,31.87,0.0,6.096,5.851,482.405,0.0,1541.302,9.511,0.0,4.52,5072.292,2252.731,16.75,42.251,290.906,1496.258,98.85,4403.344,29.499,12.913,10.082,2.629,30.491,173.466,11.46,461.532,3.42,1.354,33.59,32.632,132.11,751.383,49.64,1999.696,14.813,5.864,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United Kingdom,2018,GBR,66432996.0,2540210225152.0,37.781,4.09,224.541,14.917,525.793,34.93,10.569,0.665,282.511,-15.268,-17.44,1456.902,96.786,253.338,16.83,-8.125,-1.857,316.133,21.002,5.092,4.314,349.61,330.5,14.731,-0.408,-9.19,33771.496,0.883,-1.621,-28.895,2339.35,155.41,26392.123,1753.308,47.023,78.149,0.022,0.169,785.66,1979.288,131.49,11826.357,-2.974,-12.457,6117.29,406.39,39.785,35.019,93.37,-7.455,-1.252,14.401,81.887,5.44,216.782,1.646,0.642,5.518,19.706,490.234,2635.588,175.09,7379.375,52.977,21.851,19.11,5.466,-7.496,-14.436,165.186,979.333,65.06,2486.503,19.685,7.363,-1.317,-11.624,870.861,106.724,7.09,13108.863,9.093,49.312,8905.555,591.623,2.145,38.816,111.651,34.94,0.01,9.649,9.825,525.943,0.151,1680.65,10.572,0.003,4.977,4974.938,2243.542,13.862,34.142,325.048,1656.255,110.03,4892.872,33.292,14.488,10.571,3.026,33.517,191.772,12.74,504.525,3.855,1.494,14.638,18.452,150.562,856.653,56.91,2266.374,17.219,6.711,21,242900.0,241930.0,GB,GBR,0.0072,0.0034,0.0085,279.9851,725.1615,826,56326328,58850043,62760039,67508936,67736802,69175770,71684966,ECS,46290.12109,16.7,2.2,3.5,28.2,18.9,20.2,,7.6,2.7,Yes,Yes,Yes,No,,66460344,10365788.0,156803699.0,3584126.0,5755258.0,,4218205.0,30771140.0,,,,,,,,97.43,,,,,,16.23,,31.38,22.568,,,27.25,,2.572,,
United States,2000,USA,282398560.0,12973842104320.0,14.606,4.716,131.032,37.003,215.051,60.73,1.597,0.139,532.606,4.426,266.441,22261.219,6286.536,6962.748,1966.27,-2.402,-155.799,22414.98,6329.958,51.715,23.682,3835.86,3802.1,14.323,2.235,580.32,93999.859,2.046,2.764,624.76,9551.324,2697.28,82240.422,23224.576,70.942,87.49,3.993,241.279,6283.907,2177.738,614.99,22251.908,1.659,84.623,18364.127,5186.003,16.175,23.672,2025.02,-13.848,-129.646,806.552,956.202,270.03,2856.078,7.102,3.038,-0.92,-44.439,3320.85,3912.272,1104.82,11759.445,29.058,12.51,33.76,0.88,3.521,76.58,2251.771,2669.596,753.89,7973.734,19.828,8.483,1.111,117.042,10654.134,410.838,116.02,37727.297,-1.431,-58.667,14314.426,4042.373,3.051,40.135,207.284,74.82,14.09,0.158,0.609,264.945,49.894,734.013,1.968,0.371,0.781,13463.596,26545.426,-9.016,-121.019,1069.079,1242.676,350.93,3785.711,9.23,4.027,0.033,0.001,1.533,1.735,0.49,5.429,0.013,0.006,24.627,3.301,16.706,19.795,5.59,59.159,0.147,0.063,3,9372610.0,9147420.0,US,USA,0.0581,0.005,0.0425,37.1686,96.2666,840,223140018,282398554,311182845,338289857,339996563,352162301,375391963,NAC,61498.37109,14.9,4.4,9.0,3.2,26.6,12.9,9.5,6.2,13.3,Yes,Yes,Yes,Yes,Yes,326687488,,534000000.0,2440000.0,28800000.0,7600000000.0,2600000.0,265224528.0,,,,,,,100.0,,,,,,,,,12.8,52.6,,,34.6,,,,
United States,2001,USA,285470496.0,13100471287808.0,6.239,2.309,137.709,39.312,174.274,49.75,1.335,0.152,535.381,-2.946,-185.221,21372.84,6101.315,6669.551,1903.96,3.57,225.962,22965.316,6555.92,51.078,23.546,3749.6,3727.57,14.385,-2.383,-632.646,90772.18,1.978,-2.066,-479.832,9383.387,2678.68,79674.586,22744.744,71.861,87.774,-4.413,-277.327,6006.58,2238.865,639.13,21040.982,2.564,132.947,18632.223,5318.95,17.146,23.18,1995.67,-22.922,-188.912,617.641,729.112,208.14,2163.588,5.584,2.384,-3.659,-152.815,3168.036,3674.25,1048.89,11097.594,28.139,12.226,22.03,0.588,1.981,29.692,2281.463,2693.203,768.83,7991.941,20.626,8.804,-0.162,-17.285,10636.849,474.97,135.59,37260.762,-0.883,-35.708,14035.304,4006.665,3.637,41.049,207.94,64.64,14.89,0.372,0.656,226.433,52.16,728.411,1.734,0.399,0.802,13057.637,25912.779,-15.36,-182.507,886.572,981.047,280.06,3105.653,7.513,3.421,10.769,0.154,1.687,1.892,0.54,5.911,0.014,0.007,20.454,3.287,19.993,23.61,6.74,70.034,0.181,0.077,3,9372610.0,9147420.0,US,USA,0.0581,0.005,0.0425,37.1686,96.2666,840,223140018,282398554,311182845,338289857,339996563,352162301,375391963,NAC,61498.37109,14.9,4.4,9.0,3.2,26.6,12.9,9.5,6.2,13.3,Yes,Yes,Yes,Yes,Yes,326687488,,534000000.0,2440000.0,28800000.0,7600000000.0,2600000.0,265224528.0,,,,,,,100.0,,,,,,,,,12.8,52.6,,,34.6,,,,
United States,2002,USA,288350240.0,13334491430912.0,19.461,7.651,162.866,46.962,186.267,53.71,1.397,0.179,526.745,-0.047,-2.861,21149.467,6098.454,6704.104,1933.13,-3.461,-226.868,21949.186,6329.053,50.287,23.19,3865.21,3844.23,14.618,1.486,385.068,91201.062,1.972,0.867,197.234,9460.128,2727.83,79562.891,22941.979,70.959,87.239,3.239,194.532,6201.112,2396.426,691.01,21505.484,-3.885,-206.662,17729.438,5112.288,17.975,23.58,2024.93,22.797,135.908,753.548,886.387,255.59,2613.31,6.649,2.865,6.712,187.833,3355.869,3871.68,1116.4,11638.168,29.041,12.761,20.98,0.543,1.462,18.413,2299.877,2705.252,780.06,7975.983,20.292,8.745,0.052,5.564,10642.413,359.597,103.69,36907.938,-0.756,-30.303,13790.043,3976.362,2.697,40.469,223.197,69.85,16.14,7.42,15.258,242.24,55.974,774.049,1.817,0.42,0.849,13331.809,26297.848,19.835,169.42,1055.992,1166.429,336.34,3662.185,8.749,4.016,4.744,0.069,1.756,1.907,0.55,6.09,0.014,0.007,53.685,10.535,30.528,35.894,10.35,105.87,0.269,0.116,3,9372610.0,9147420.0,US,USA,0.0581,0.005,0.0425,37.1686,96.2666,840,223140018,282398554,311182845,338289857,339996563,352162301,375391963,NAC,61498.37109,14.9,4.4,9.0,3.2,26.6,12.9,9.5,6.2,13.3,Yes,Yes,Yes,Yes,Yes,326687488,,534000000.0,2440000.0,28800000.0,7600000000.0,2600000.0,265224528.0,,,,,,,100.0,,,,,,,,,12.8,52.6,,,34.6,,,,
United States,2003,USA,291109824.0,13708808945664.0,35.669,16.751,218.864,63.713,183.23,53.34,1.379,0.242,531.988,1.903,116.083,21347.74,6214.537,6780.053,1973.74,-2.809,-177.791,21130.383,6151.262,51.015,23.558,3875.36,3868.94,14.666,0.313,82.266,90619.109,1.924,0.428,98.141,9467.32,2756.03,79145.797,23040.119,71.235,87.339,-2.89,-179.211,6021.9,2232.525,649.91,20686.01,1.296,66.271,17789.02,5178.558,16.798,22.827,2058.23,4.572,29.401,782.949,918.107,267.27,2689.532,6.908,2.968,0.972,-15.877,3339.991,3822.99,1112.91,11473.304,28.765,12.661,6.42,0.166,-2.094,-62.584,2237.292,2623.512,763.73,7685.389,19.74,8.481,1.515,161.27,10803.683,454.742,132.38,37112.051,-2.734,-108.729,13285.822,3867.633,3.422,40.954,221.493,70.19,16.85,-0.637,-1.705,241.112,57.882,760.857,1.814,0.436,0.84,13290.311,26380.113,7.461,46.707,1102.699,1199.479,349.18,3787.915,9.025,4.18,1.505,0.015,1.771,1.821,0.53,6.084,0.014,0.007,8.047,2.245,32.773,38.439,11.19,112.579,0.289,0.124,3,9372610.0,9147420.0,US,USA,0.0581,0.005,0.0425,37.1686,96.2666,840,223140018,282398554,311182845,338289857,339996563,352162301,375391963,NAC,61498.37109,14.9,4.4,9.0,3.2,26.6,12.9,9.5,6.2,13.3,Yes,Yes,Yes,Yes,Yes,326687488,,534000000.0,2440000.0,28800000.0,7600000000.0,2600000.0,265224528.0,,,,,,,100.0,,,,,,,,,12.8,52.6,,,34.6,,,,
